"Matricula","situacaoDisciplina","Classificao","numeroMatriculas","anoNascimento","Sexo","idGrade","idDisciplina","idSerie","EscolaridadeResponsavel","idEstadoCivilResponsavel","Total_Faltas","numeroReprovacoes","AprovacoesComExelencia"
"004002020160309",EXCELENTE/APROVADO,113,1,2003,M,4,60,49,1,4,0,2,11
"004003019180310",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,1,2,0,0,13
"004210160257",MUITO BOM/APROVADO,112,1,2005,F,4,59,48,1,2,0,1,12
"004002016140313",BOM/APROVADO,111,1,2002,M,4,40,49,6,2,0,1,10
"004220130095",EXCELENTE/APROVADO,113,1,2004,M,4,49,50,6,1,0,2,13
"003004190180245",MUITO BOM/APROVADO,112,1,2002,F,4,3,49,1,2,0,0,2
"004002016140178",MUITO BOM/APROVADO,112,2,2002,M,4,40,49,6,4,0,1,9
"004003020140433",MUITO BOM/APROVADO,112,1,2002,F,4,3,50,2,2,0,2,13
"004002020180178",MUITO BOM/APROVADO,112,1,2004,M,4,49,49,2,1,0,1,13
"004220160180",TRANSFERIDO,124,1,2005,F,4,50,49,1,1,0,0,0
"004002016140759",EXCELENTE/APROVADO,113,1,2002,F,4,50,49,1,1,0,1,13
"004220140537",APROVADO,104,2,2007,M,4,63,48,6,2,0,5,9
"004003020130023",EXCELENTE/APROVADO,113,1,2003,F,4,60,50,6,2,0,2,10
"004200200240",MUITO BOM/APROVADO,112,1,2003,F,4,47,49,2,4,0,2,13
"004230180360",APROVADO,104,1,2005,M,4,40,50,2,6,0,0,1
"004210180412",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,1,2,0,1,13
"004230140636",MUITO BOM/APROVADO,112,1,2007,M,4,3,48,6,2,0,15,13
"0030010016130073",BOM/APROVADO,111,1,2003,F,4,38,48,1,2,0,0,5
"004210160217",MUITO BOM/APROVADO,112,1,2006,M,4,59,48,2,2,0,0,12
"004002019180112",APROVADO,104,1,2003,F,4,26,49,1,5,0,0,1
"004003020130050",MUITO BOM/APROVADO,112,1,2003,F,4,49,50,1,1,0,2,13
"004210140279",MUITO BOM/APROVADO,112,1,2005,M,4,8,49,1,2,0,1,12
"004210130065",MUITO BOM/APROVADO,112,1,2004,F,4,50,49,2,2,0,1,13
"004004190040227",TRANSFERIDO,124,1,2002,M,4,47,50,6,2,0,0,0
"004003019130010",MUITO BOM/APROVADO,112,2,2002,M,4,50,50,6,2,0,0,12
"004002016140280",MUITO BOM/APROVADO,112,1,2001,F,4,63,49,1,2,0,1,12
"004220160358",APROVADO,104,1,2006,M,4,50,49,1,1,0,3,6
"004210180197",MUITO BOM/APROVADO,112,1,2005,M,4,3,48,1,2,0,0,13
"0030010020140368",EXCELENTE/APROVADO,113,1,2004,M,4,60,48,6,2,0,2,13
"004003019130026",EXCELENTE/APROVADO,113,1,2002,F,4,8,50,1,2,0,0,13
"004210200132",MUITO BOM/APROVADO,112,1,2005,F,4,59,49,6,4,0,0,13
"0030010020180412",MUITO BOM/APROVADO,112,1,2005,F,4,59,48,1,2,0,2,13
"004003016141318",MUITO BOM/APROVADO,112,1,2001,M,4,34,50,1,2,0,0,12
"004210180319",MUITO BOM/APROVADO,112,1,2005,M,4,63,48,1,1,0,0,10
"004220140541",REPROVADO,107,1,2006,M,4,72,49,7,7,0,4,13
"004002016150141",MUITO BOM/APROVADO,112,2,2002,F,4,27,49,6,4,0,1,13
"004230140529",MUITO BOM/APROVADO,112,1,2006,F,4,40,50,1,2,0,0,5
"004003016140853",MUITO BOM/APROVADO,112,1,2002,M,4,63,50,6,2,0,1,12
"0030010019150149",BOM/APROVADO,111,1,2003,F,4,26,48,1,2,0,0,6
"0030010019140271",EXCELENTE/APROVADO,113,1,2004,F,4,50,48,6,2,0,0,13
"004210140395",MUITO BOM/APROVADO,112,2,2005,M,4,63,49,1,2,0,1,7
"004002019140213",MUITO BOM/APROVADO,112,2,2003,M,4,49,49,6,2,0,0,7
"004210210076",MUITO BOM/APROVADO,112,1,2006,F,4,3,48,1,2,0,0,13
"0030010020150118",EXCELENTE/APROVADO,113,1,2005,M,4,40,48,1,2,0,2,12
"003004180180355",NÃO VAI CURSAR A DISCIPLINA,109,1,2001,F,4,46,49,1,4,0,1,13
"004003020141129",EXCELENTE/APROVADO,113,2,2002,M,4,8,50,6,2,0,2,13
"004220140444",NÃO VAI CURSAR A DISCIPLINA,109,2,2006,M,4,72,49,6,2,0,3,10
"004210140438",BRILHANTE/APROVADO,114,1,2006,F,4,63,48,6,2,0,1,13
"004220140395",APROVADO,104,2,2005,M,4,49,50,1,2,0,2,0
"004220200126",MUITO BOM/APROVADO,112,1,2005,M,4,50,49,1,2,0,3,9
"004200060278",MUITO BOM/APROVADO,112,1,2003,F,4,47,49,6,6,0,1,13
"048004200140734",BOM/APROVADO,111,1,2004,M,4,26,48,1,2,0,1,9
"004230140603",APROVADO,104,1,2006,M,4,60,49,1,2,0,13,9
"004220140766",MUITO BOM/APROVADO,112,1,2005,F,4,47,50,,,0,2,11
"004003016170389",MUITO BOM/APROVADO,112,1,2001,F,4,49,50,1,2,0,1,8
"004003016140184",BOM/APROVADO,111,1,2001,F,4,40,50,6,2,0,1,4
"004003019140199",BOM/APROVADO,111,2,2002,M,4,50,50,6,2,0,0,2
"004230150205",EXCELENTE/APROVADO,113,2,2006,F,4,38,49,1,2,0,13,13
"002004190190255",REPROVADO,107,1,2003,M,4,26,48,6,2,0,10,1
"002004190190255",REPROVADO,107,1,2003,M,4,8,48,6,2,0,10,1
"004002019140475",BOM/APROVADO,111,1,2003,F,4,8,49,1,4,0,0,0
"004210141299",MUITO BOM/APROVADO,112,1,2005,M,4,26,49,1,2,0,1,13
"004200200132",BRILHANTE/APROVADO,114,1,2005,F,4,47,48,6,4,0,1,11
"004220220177",TRANSFERIDO,124,1,2007,F,4,8,48,1,2,0,0,0
"004230170134",MUITO BOM/APROVADO,112,1,2007,F,4,47,49,1,2,0,13,6
"0030010020140279",REPROVADO,107,1,2005,M,4,75,48,6,2,0,2,13
"002004190190230",APROVADO,104,1,2003,M,4,63,48,1,2,0,1,2
"004220220102",TRANSFERIDO,124,8,2006,F,4,34,48,6,2,9,0,0
"004220140722",REPROVADO,107,5,2005,M,4,102,50,1,2,0,2,13
"004210150149",EXCELENTE/APROVADO,113,1,2003,F,4,34,50,1,2,0,1,13
"004210140556",MUITO BOM/APROVADO,112,2,2004,M,4,50,50,6,2,0,1,10
"004003020140252",BOM/APROVADO,111,1,2002,M,4,59,50,1,2,0,0,4
"004003020190229",REPROVADO,107,1,2003,M,4,19,50,2,2,0,2,13
"004003019140160",MUITO BOM/APROVADO,112,1,2002,F,4,47,50,1,2,0,0,8
"0030010019140304",MUITO BOM/APROVADO,112,1,2004,M,4,8,48,6,2,0,0,12
"004002016140659",APROVADO,104,1,2001,F,4,3,49,1,2,0,1,7
"0030010016140237",EXCELENTE/APROVADO,113,1,2003,M,4,8,48,6,2,0,1,13
"004002020141300",EXCELENTE/APROVADO,113,2,2003,M,4,27,49,6,2,0,1,13
"004002019141427",BOM/APROVADO,111,1,2003,M,4,26,49,6,2,0,5,2
"004003019140391",BOM/APROVADO,111,2,2001,M,4,46,50,1,2,0,0,1
"004210150050",MUITO BOM/APROVADO,112,2,2004,F,4,8,50,1,1,0,1,13
"0030010020140878",MUITO BOM/APROVADO,112,1,2005,M,4,49,48,6,2,0,2,10
"004003020180204",MUITO BOM/APROVADO,112,1,2003,F,4,59,50,1,2,0,2,11
"004230210033",REPROVADO,107,1,2008,M,4,116,48,1,2,0,15,9
"004002020141231",EXCELENTE/APROVADO,113,1,2003,F,4,49,49,6,2,0,0,13
"004210200254",EXCELENTE/APROVADO,113,1,2005,F,4,49,48,1,4,0,0,13
"004220170285",BOM/APROVADO,111,1,2005,M,4,60,49,1,2,0,3,10
"004003020140243",MUITO BOM/APROVADO,112,1,2003,F,4,59,50,1,4,0,2,13
"004003019130265",MUITO BOM/APROVADO,112,1,2002,F,4,50,50,2,1,0,0,13
"004003016140521",MUITO BOM/APROVADO,112,1,2001,F,4,49,50,1,1,0,1,9
"0030010019180327",MUITO BOM/APROVADO,112,1,2004,F,4,59,48,1,2,0,0,5
"0030010020190212",APROVADO,104,1,2005,F,4,26,48,1,4,0,1,4
"004210140606",REPROVADO,107,1,2005,M,4,19,49,1,1,0,1,10
"0030010016140220",NÃO VAI CURSAR A DISCIPLINA,109,2,2003,F,4,46,48,1,2,0,1,11
"004002020150057",EXCELENTE/APROVADO,113,1,2003,F,4,49,49,6,2,0,2,13
"004210140535",MUITO BOM/APROVADO,112,1,2004,F,4,60,50,6,2,0,1,13
"004220180089",REPROVADO,107,1,2006,M,4,100,48,1,2,1,5,13
"004200200322",EXCELENTE/APROVADO,113,1,2003,F,4,60,50,6,2,0,2,13
"004003019180349",MUITO BOM/APROVADO,112,1,2001,M,4,26,50,1,1,0,0,10
"004210140607",EXCELENTE/APROVADO,113,1,2004,M,4,49,50,1,2,0,1,13
"0030010016140291",MUITO BOM/APROVADO,112,1,2003,M,4,47,48,6,2,0,1,13
"004230210092",MUITO BOM/APROVADO,112,2,2006,F,4,40,49,1,2,0,13,12
"004220140543",EXCELENTE/APROVADO,113,1,2007,F,4,34,48,1,4,0,5,13
"0030010016130079",MUITO BOM/APROVADO,112,1,2003,M,4,40,48,1,1,0,1,9
"004210140389",EXCELENTE/APROVADO,113,2,2005,M,4,47,49,6,2,0,1,13
"004230140570",EXCELENTE/APROVADO,113,1,2008,M,4,26,48,1,2,0,15,13
"004003019130336",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,1,2,0,0,10
"004210210079",BRILHANTE/APROVADO,114,1,2005,M,4,8,48,1,4,0,0,13
"004003016140575",MUITO BOM/APROVADO,112,3,2001,M,4,38,50,1,2,0,1,2
"004210170230",MUITO BOM/APROVADO,112,2,2006,F,4,63,48,1,4,0,1,13
"004230180085",REPROVADO,107,1,2007,M,4,112,49,7,2,0,13,8
"004220180230",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,2,1,0,2,13
"004002020140607",MUITO BOM/APROVADO,112,1,2004,M,4,40,49,6,2,0,2,11
"004003016140677",NÃO VAI CURSAR A DISCIPLINA,109,1,2000,F,4,46,50,1,2,0,1,13
"004230141039",MUITO BOM/APROVADO,112,1,2007,F,4,40,49,6,4,0,13,13
"004003016140228",MUITO BOM/APROVADO,112,1,2001,F,4,38,50,6,1,0,0,10
"004200200304",EXCELENTE/APROVADO,113,1,2003,M,4,3,50,1,2,0,2,13
"004210140591",EXCELENTE/APROVADO,113,1,2004,F,4,40,50,1,2,0,1,13
"004002020150122",MUITO BOM/APROVADO,112,1,2004,F,4,38,49,6,1,0,1,12
"004230130218",BOM/APROVADO,111,2,2008,F,4,38,48,1,2,2,15,10
"004003020180112",EXCELENTE/APROVADO,113,1,2003,F,4,63,50,1,5,0,2,13
"004003016170155",MUITO BOM/APROVADO,112,1,2001,F,4,59,50,1,2,0,1,10
"004003019140233",BOM/APROVADO,111,1,2001,M,4,40,50,1,1,0,0,7
"004210200276",MUITO BOM/APROVADO,112,1,2003,M,4,59,50,1,2,0,1,12
"004220150292",APROVADO,104,1,2005,F,4,46,49,2,1,0,0,0
"004002020140531",BRILHANTE/APROVADO,114,1,2004,F,4,26,49,1,2,0,2,13
"0030010016140226",MUITO BOM/APROVADO,112,1,2001,M,4,34,48,2,2,0,1,7
"004220140346",APROVADO,104,1,2006,M,4,63,49,1,2,0,4,11
"0030010020170350",MUITO BOM/APROVADO,112,1,2003,F,4,27,48,1,2,0,1,12
"004002019141150",BOM/APROVADO,111,1,2004,F,4,49,49,1,2,0,0,7
"004003020141228",MUITO BOM/APROVADO,112,1,2003,F,4,3,50,7,2,0,2,13
"004230230243",INTERCAMBISTA,126,1,2006,F,4,49,49,1,1,0,0,0
"004230140500",BRILHANTE/APROVADO,114,3,2006,M,4,40,50,1,2,0,0,13
"004003020140166",MUITO BOM/APROVADO,112,2,2003,F,4,26,50,1,2,0,2,13
"004003019141247",TRANSFERIDO,124,1,2001,M,4,50,50,7,1,0,0,0
"004220140342",APROVADO,104,1,2004,M,4,8,50,1,2,0,2,8
"004210060278",EXCELENTE/APROVADO,113,1,2003,F,4,34,50,6,6,0,1,13
"004210210059",MUITO BOM/APROVADO,112,1,2004,M,4,50,49,1,4,0,1,13
"004230140688",APROVADO,104,1,2008,M,4,60,48,6,2,0,15,10
"004002020130236",MUITO BOM/APROVADO,112,1,2003,M,4,40,49,6,1,0,2,12
"004210170285",MUITO BOM/APROVADO,112,1,2005,M,4,47,48,1,2,0,0,13
"004002016140618",BOM/APROVADO,111,1,2002,F,4,50,49,6,1,0,1,7
"004003019130010",MUITO BOM/APROVADO,112,2,2002,M,4,26,50,6,2,0,0,12
"004003016150069",MUITO BOM/APROVADO,112,1,2001,F,4,27,50,1,2,0,1,13
"004220200325",BOM/APROVADO,111,1,2005,F,4,46,49,1,1,0,4,10
"0030010020130270",MUITO BOM/APROVADO,112,1,2005,F,4,47,48,1,2,0,2,3
"004002016141350",REPROVADO,107,1,2001,M,4,63,48,1,1,0,13,0
"004220140572",MUITO BOM/APROVADO,112,1,2007,F,4,49,48,1,1,1,5,12
"004210150047",EXCELENTE/APROVADO,113,1,2004,M,4,34,50,1,7,0,1,13
"004220140541",MUITO BOM/APROVADO,112,1,2006,M,4,3,49,7,7,0,4,13
"004002019141228",BOM/APROVADO,111,1,2003,F,4,49,49,7,2,0,0,1
"004003019140233",BOM/APROVADO,111,1,2001,M,4,3,50,1,1,0,0,7
"004003019140923",MUITO BOM/APROVADO,112,1,2002,F,4,26,50,1,2,0,0,10
"004210200114",MUITO BOM/APROVADO,112,1,2005,F,4,27,49,6,2,0,0,12
"004200200148",BRILHANTE/APROVADO,114,1,2003,F,4,50,50,6,6,0,2,13
"004210140492",MUITO BOM/APROVADO,112,1,2004,M,4,40,50,6,4,0,1,4
"004210140215",MUITO BOM/APROVADO,112,2,2003,F,4,60,50,6,2,0,1,13
"004002016130345",APROVADO,104,1,2000,M,4,60,49,1,2,0,0,4
"004004180180311",MUITO BOM/APROVADO,112,1,2000,M,4,63,50,1,2,0,1,9
"004230140760",BOM/APROVADO,111,1,2006,F,4,60,49,1,6,0,13,5
"0030010016140405",APROVADO,104,2,2002,F,4,49,48,6,2,0,1,3
"004220170131",MUITO BOM/APROVADO,112,1,2007,F,4,47,48,2,1,0,5,13
"004003020140166",MUITO BOM/APROVADO,112,2,2003,F,4,8,50,1,2,0,2,13
"0030010016130029",BOM/APROVADO,111,1,2002,M,4,38,48,1,2,0,1,9
"004230210087",MUITO BOM/APROVADO,112,2,2005,M,4,59,50,1,2,0,0,11
"003004180180310",MUITO BOM/APROVADO,112,1,2002,M,4,38,49,1,2,0,1,13
"004230130242",EXCELENTE/APROVADO,113,1,2005,F,4,8,50,6,2,0,0,13
"004002020160166",MUITO BOM/APROVADO,112,2,2004,F,4,40,49,1,2,0,2,11
"004003019140737",MUITO BOM/APROVADO,112,1,2002,F,4,40,50,6,1,0,0,10
"004003019170274",MUITO BOM/APROVADO,112,1,2001,M,4,26,50,1,1,0,0,13
"002004180180379",TRANSFERIDO,124,1,2004,F,4,34,48,1,1,0,0,0
"004003019130345",BOM/APROVADO,111,1,2000,M,4,59,50,2,2,0,0,5
"004230210144",MUITO BOM/APROVADO,112,1,2008,M,4,3,48,1,2,0,15,13
"004220190180",MUITO BOM/APROVADO,112,1,2006,F,4,63,48,1,2,0,5,11
"002004190190029",BOM/APROVADO,111,1,2003,F,4,38,48,1,2,0,0,11
"004210130016",MUITO BOM/APROVADO,112,1,2005,F,4,47,49,1,2,0,1,13
"004210140347",MUITO BOM/APROVADO,112,1,2005,F,4,38,49,6,2,0,0,13
"004220140376",MUITO BOM/APROVADO,112,1,2006,F,4,34,49,1,2,0,3,7
"004002016140156",MUITO BOM/APROVADO,112,1,2002,M,4,34,49,1,2,0,1,11
"004002019130009",APROVADO,104,1,2003,M,4,47,49,1,2,0,0,9
"004230170265",REPROVADO,107,1,2007,M,4,102,49,2,2,0,13,12
"004230140579",BOM/APROVADO,111,1,2006,F,4,50,49,6,2,0,13,6
"004003019140199",BOM/APROVADO,111,1,2002,M,4,34,50,1,2,0,0,2
"004230180079",MUITO BOM/APROVADO,112,2,2005,M,4,49,50,1,2,0,0,12
"004210170350",EXCELENTE/APROVADO,113,1,2003,F,4,47,49,1,2,0,0,13
"004210180339",MUITO BOM/APROVADO,112,1,2004,F,4,50,48,1,2,0,0,13
"004230140552",APROVADO,104,5,2008,M,4,34,48,6,2,5,15,1
"0030010016140885",BRILHANTE/APROVADO,114,1,2003,M,4,50,48,1,2,0,1,13
"0030010019150162",MUITO BOM/APROVADO,112,1,2003,F,4,59,48,1,2,0,0,5
"004230230229",BOM/APROVADO,111,1,2006,F,4,19,49,1,1,0,13,10
"004210140957",MUITO BOM/APROVADO,112,1,2004,M,4,49,50,1,2,0,1,13
"004220140843",REPROVADO,107,1,2004,F,4,102,50,6,1,0,2,9
"004002020140258",MUITO BOM/APROVADO,112,1,2004,F,4,47,49,6,2,0,2,13
"004230170117",MUITO BOM/APROVADO,112,1,2008,F,4,8,48,1,6,0,15,13
"004002016140219",MUITO BOM/APROVADO,112,1,2001,M,4,8,49,1,2,0,1,11
"004002020141231",BRILHANTE/APROVADO,114,1,2003,F,4,34,49,6,2,0,0,13
"0030010020190262",MUITO BOM/APROVADO,112,1,2004,M,4,38,48,6,2,0,1,13
"004210141299",EXCELENTE/APROVADO,113,1,2005,M,4,60,49,1,2,0,1,13
"004210160294",EXCELENTE/APROVADO,113,1,2004,M,4,50,50,1,2,0,1,13
"004003020180204",MUITO BOM/APROVADO,112,1,2003,F,4,38,50,1,2,0,2,11
"004003019180343",BOM/APROVADO,111,1,2002,F,4,19,50,1,2,0,0,13
"002004180100144",MUITO BOM/APROVADO,112,1,2002,M,4,40,48,6,2,0,1,12
"004220141071",BOM/APROVADO,111,1,2006,F,4,27,49,6,4,0,4,10
"004004180130331",MUITO BOM/APROVADO,112,1,2001,M,4,50,50,6,2,0,1,9
"004230190261",BOM/APROVADO,111,1,2007,M,4,47,49,1,1,0,13,1
"004002016140192",MUITO BOM/APROVADO,112,1,2002,F,4,63,49,1,2,0,0,5
"004002020120003",MUITO BOM/APROVADO,112,1,2003,M,4,27,49,6,2,0,1,12
"004210140607",MUITO BOM/APROVADO,112,1,2004,M,4,27,50,2,1,0,1,13
"004002019130023",BOM/APROVADO,111,1,2003,F,4,8,49,6,2,0,0,5
"004002020140614",APROVADO,104,1,2004,F,4,38,49,1,5,0,2,10
"004002019160338",MUITO BOM/APROVADO,112,1,2002,F,4,63,49,1,2,0,0,7
"0030010019140492",BOM/APROVADO,111,1,2004,M,4,59,48,6,4,0,0,10
"004210140437",EXCELENTE/APROVADO,113,1,2004,F,4,34,50,6,2,0,1,13
"004210141299",MUITO BOM/APROVADO,112,1,2005,M,4,34,49,1,2,0,1,13
"002004190140866",APROVADO,104,1,2004,F,4,34,48,7,2,0,0,0
"004210200250",MUITO BOM/APROVADO,112,1,2005,M,4,59,49,7,1,0,0,13
"004210130231",MUITO BOM/APROVADO,112,1,2006,F,4,38,48,6,2,0,0,13
"004230141312",MUITO BOM/APROVADO,112,1,2005,M,4,59,50,6,2,0,0,13
"004210140376",MUITO BOM/APROVADO,112,1,2006,F,4,50,48,6,2,0,0,13
"004002016130026",MUITO BOM/APROVADO,112,1,2002,F,4,8,49,1,2,0,1,13
"004220140368",REPROVADO,107,1,2004,M,4,48,50,2,2,0,2,12
"0030010020140422",MUITO BOM/APROVADO,112,1,2005,F,4,34,48,1,2,0,2,13
"004003019160433",APROVADO,104,1,2002,F,4,50,50,2,2,0,0,10
"004220200302",TRANSFERIDO,124,1,2006,M,4,27,48,1,4,0,0,0
"004003019180310",BOM/APROVADO,111,1,2002,M,4,46,50,1,2,0,0,13
"0030010020180412",MUITO BOM/APROVADO,112,1,2005,F,4,49,48,1,2,0,2,13
"004002019170266",BOM/APROVADO,111,1,2003,M,4,38,49,1,4,0,0,2
"004002020150047",MUITO BOM/APROVADO,112,1,2004,M,4,3,49,1,7,0,2,13
"004003019130019",MUITO BOM/APROVADO,112,2,2001,F,4,38,50,1,2,0,0,12
"004220140347",REPROVADO,107,1,2005,F,4,102,50,6,2,0,2,3
"0030010016130259",BOM/APROVADO,111,1,2002,M,4,40,48,6,2,0,0,2
"004230210087",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,6,6,0,0,11
"004230210081",MUITO BOM/APROVADO,112,1,2006,M,4,49,50,1,1,0,0,11
"004002016140919",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,1,4,0,1,11
"004003019140441",MUITO BOM/APROVADO,112,1,2001,F,4,3,50,7,2,0,0,9
"004003020140237",BRILHANTE/APROVADO,114,1,2003,M,4,40,50,6,2,0,2,13
"0030010016160421",BOM/APROVADO,111,1,2002,F,4,60,48,1,1,0,0,6
"004200200201",REPROVADO,107,1,2005,M,4,19,48,1,2,0,2,13
"003004190190205",BOM/APROVADO,111,1,2003,M,4,8,49,1,2,0,0,2
"0030010016130259",BOM/APROVADO,111,1,2002,M,4,26,48,1,2,0,0,2
"004230190210",REPROVADO,107,4,2007,M,4,107,48,1,2,4,15,7
"004210140991",EXCELENTE/APROVADO,113,1,2006,M,4,50,48,1,2,0,0,13
"0030010020150118",MUITO BOM/APROVADO,112,1,2005,M,4,26,48,6,2,0,2,12
"004210200086",MUITO BOM/APROVADO,112,1,2006,M,4,60,48,1,2,0,0,13
"004220200325",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,1,1,0,4,10
"004220200248",MUITO BOM/APROVADO,112,1,2005,M,4,60,50,1,2,0,2,10
"004200200250",MUITO BOM/APROVADO,112,1,2005,M,4,8,48,7,1,0,1,13
"004230140505",MUITO BOM/APROVADO,112,1,2006,F,4,63,49,1,1,0,13,11
"004002016130249",BOM/APROVADO,111,1,2002,M,4,8,49,1,2,0,1,2
"004002020150060",EXCELENTE/APROVADO,113,1,2004,M,4,50,49,2,5,0,1,12
"003004180140233",APROVADO,104,1,2001,M,4,60,49,6,1,0,1,2
"004230140386",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,6,2,0,0,11
"004002016141227",MUITO BOM/APROVADO,112,1,2001,F,4,47,49,7,2,0,0,3
"004210170381",REPROVADO,107,1,2004,M,4,19,50,1,2,0,1,13
"0030010016060272",REPROVADO,107,4,2002,F,4,27,48,,,0,3,2
"004210210059",MUITO BOM/APROVADO,112,1,2004,M,4,49,49,1,4,0,1,13
"004002019170233",REPROVADO,107,1,2001,M,4,38,49,1,2,0,13,0
"004002019140554",MUITO BOM/APROVADO,112,1,2002,M,4,63,49,1,2,0,0,5
"0030010019140513",MUITO BOM/APROVADO,112,1,2004,M,4,3,48,1,1,0,0,13
"003004190190242",TRANSFERIDO,3,1,2003,M,4,8,49,6,2,0,0,0
"004220220025",TRANSFERIDO,124,1,2007,F,4,40,48,1,2,1,0,0
"004220220074",TRANSFERIDO,3,1,2005,M,4,72,49,6,4,0,0,0
"004003019140441",MUITO BOM/APROVADO,112,1,2001,F,4,50,50,7,2,0,0,9
"004220140828",MUITO BOM/APROVADO,112,1,2005,M,4,34,50,1,2,0,2,13
"004220140603",REPROVADO,107,1,2006,M,4,100,48,1,2,0,5,13
"004230200155",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,6,6,0,0,13
"004220220205",MUITO BOM/APROVADO,112,1,2005,M,4,63,49,1,1,0,4,12
"004002019180114",EXCELENTE/APROVADO,113,1,2003,M,4,59,49,1,2,0,0,13
"0030010020130270",APROVADO,104,1,2005,F,4,63,48,1,2,0,2,3
"004002020150060",MUITO BOM/APROVADO,112,1,2004,M,4,49,49,1,4,0,1,12
"004002020140535",EXCELENTE/APROVADO,113,1,2004,F,4,63,49,6,2,0,2,13
"004200200198",MUITO BOM/APROVADO,112,1,2004,F,4,8,49,6,2,0,2,13
"004002019160270",MUITO BOM/APROVADO,112,1,2003,F,4,63,49,1,2,0,0,13
"004210140445",BRILHANTE/APROVADO,114,1,2006,M,4,49,48,1,2,0,1,13
"004230140546",BOM/APROVADO,111,1,2006,M,4,49,50,6,2,0,0,5
"004230180085",MUITO BOM/APROVADO,112,1,2007,M,4,34,49,1,2,0,13,8
"004210140640",MUITO BOM/APROVADO,112,1,2003,M,4,50,50,1,4,0,1,13
"004002016140919",MUITO BOM/APROVADO,112,1,2002,F,4,3,49,2,4,0,1,11
"004220140786",MUITO BOM/APROVADO,112,2,2006,F,4,63,48,6,2,2,5,12
"004210140368",MUITO BOM/APROVADO,112,1,2004,M,4,59,49,2,2,0,1,13
"004230180085",REPROVADO,107,1,2007,M,4,110,49,1,2,0,13,8
"0030010019150094",EXCELENTE/APROVADO,113,2,2004,M,4,49,48,1,2,0,0,13
"0030010016130023",MUITO BOM/APROVADO,112,1,2003,F,4,34,48,1,2,0,0,2
"004003016140388",MUITO BOM/APROVADO,112,2,2000,M,4,59,50,1,1,0,0,3
"0030010020150046",MUITO BOM/APROVADO,112,1,2005,F,4,34,48,1,4,0,1,13
"004220170126",REPROVADO,107,1,2007,M,4,72,48,1,2,0,5,2
"004002020140431",MUITO BOM/APROVADO,112,1,2003,M,4,3,49,6,2,0,2,12
"004220140606",MUITO BOM/APROVADO,112,1,2005,M,4,47,50,1,1,0,2,10
"004002020170283",APROVADO,104,1,2003,F,4,59,49,2,2,0,1,10
"0030010016140226",MUITO BOM/APROVADO,112,1,2001,M,4,26,48,2,2,0,1,7
"004210200086",EXCELENTE/APROVADO,113,1,2006,M,4,49,48,1,2,0,0,13
"004210200126",BRILHANTE/APROVADO,114,1,2005,M,4,49,48,1,2,0,0,13
"004220200142",MUITO BOM/APROVADO,112,1,2007,F,4,27,48,1,1,0,5,13
"004003020141129",MUITO BOM/APROVADO,112,2,2002,M,4,38,50,1,2,0,2,13
"004220140341",MUITO BOM/APROVADO,112,1,2005,F,4,50,50,6,2,0,2,13
"004210060278",REPROVADO,107,1,2003,F,4,19,50,6,6,0,1,13
"004230140352",REPROVADO,107,1,2006,M,4,108,49,3,2,0,13,10
"0030010016140451",MUITO BOM/APROVADO,112,1,2002,M,4,34,48,6,2,0,1,11
"0030010016130032",BOM/APROVADO,111,1,2002,M,4,46,48,6,2,0,1,4
"004210140346",BRILHANTE/APROVADO,114,1,2006,M,4,27,48,1,2,0,1,13
"004220140986",MUITO BOM/APROVADO,112,2,2007,F,4,59,48,6,2,0,5,11
"004220140606",MUITO BOM/APROVADO,112,1,2005,M,4,63,50,1,1,0,2,10
"004220220165",MUITO BOM/APROVADO,112,1,2004,M,4,59,50,1,2,0,2,1
"004200200215",MUITO BOM/APROVADO,112,1,2004,F,4,3,48,1,2,0,2,10
"004210141051",EXCELENTE/APROVADO,113,1,2006,M,4,49,48,6,2,0,0,13
"0030010020140651",REPROVADO,107,1,2005,M,4,75,48,6,2,0,1,13
"004230230182",BOM/APROVADO,111,1,2006,M,4,40,49,6,2,0,13,10
"004002016141097",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,M,4,46,49,1,1,0,1,5
"004230140479",BRILHANTE/APROVADO,114,1,2007,F,4,59,49,2,2,0,13,13
"004003016140154",REPROVADO,107,1,2001,F,4,19,50,6,2,0,1,10
"004002016130257",MUITO BOM/APROVADO,112,1,2002,M,4,26,49,6,2,0,0,8
"004210160166",MUITO BOM/APROVADO,112,2,2004,F,4,38,50,1,2,0,1,12
"004230141039",MUITO BOM/APROVADO,112,1,2007,F,4,50,49,6,2,0,13,13
"004003016140180",MUITO BOM/APROVADO,112,2,2001,M,4,40,50,1,2,0,1,13
"0030010019141257",MUITO BOM/APROVADO,112,1,2003,F,4,34,48,2,2,0,0,13
